idade,genero,etnia,pcd,vive_no_brasil,estado_moradia,nivel_ensino,formacao,tempo_experiencia_dados,linguagens_preferidas,bancos_de_dados,cloud_preferida,cargo
31,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),Estudante de Graduação,Outra opção,Não tenho experiência na área de dados,Python,sintax,Azure (Microsoft),Outra Opção
23,Masculino,Amarela,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,Python,Databricks,Amazon Web Services (AWS),Cientista de Dados/Data Scientist
29,Feminino,Branca,Não,TRUE,Ceará (CE),Pós-graduação,Outras Engenharias,de 1 a 2 anos,Python,"Firebase, Google BigQuery, MySQL, S3",Google Cloud (GCP),Analista de Dados/Data Analyst
32,Masculino,Parda,Não,TRUE,Distrito Federal (DF),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 7 a 10 anos,,,,
40,Masculino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Outras Engenharias,de 3 a 4 anos,Python,"Oracle, SQL SERVER, Sybase, Databricks",Azure (Microsoft),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
28,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 7 a 10 anos,Python,"Amazon Redshift, PostgreSQL",Amazon Web Services (AWS),Analista de BI/BI Analyst
23,Masculino,Preta,Não,TRUE,Espírito Santo (ES),Estudante de Graduação,Outras Engenharias,Menos de 1 ano,Python,"Snowflake, Oracle",Azure (Microsoft),Analista de Dados/Data Analyst
37,Masculino,Branca,Não,TRUE,São Paulo (SP),Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Não tenho experiência na área de dados,Python,"SQL SERVER, Elaticsearch, Oracle",Azure (Microsoft),Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas
35,Feminino,Parda,Não,TRUE,Sergipe (SE),Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,Python,Google BigQuery,Google Cloud (GCP),Engenheiro de Machine Learning/ML Engineer
33,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,de 1 a 2 anos,Python,Microsoft Access,Google Cloud (GCP),Analista de Dados/Data Analyst
36,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 4 a 6 anos,Python,"Firebase, PostgreSQL, MySQL, SQL SERVER, Google BigQuery, SAP HANA, Google Firestore, MongoDB",Google Cloud (GCP),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
28,Feminino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 3 a 4 anos,Python,"MongoDB, Google BigQuery, SQL SERVER, MySQL, Databricks SQL",Amazon Web Services (AWS),Analytics Engineer
35,Masculino,Branca,Não,TRUE,Bahia (BA),Doutorado ou Phd,Outra opção,de 7 a 10 anos,Python,Pesquisas empírica que eu coleto os dados,Não sei opinar,Professor
25,Masculino,Branca,Não,TRUE,Distrito Federal (DF),Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Menos de 1 ano,R,Nenhum,Não sei opinar,Economista
38,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
35,Masculino,Parda,Não,TRUE,São Paulo (SP),Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 3 a 4 anos,R,"Amazon Redshift, PostgreSQL",Amazon Web Services (AWS),Analista de Dados/Data Analyst
38,Masculino,Branca,Não,TRUE,Minas Gerais (MG),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,
52,Masculino,Branca,Não,TRUE,Minas Gerais (MG),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,Python,"HBase, Google BigQuery, PostgreSQL, MongoDB, SQL SERVER, big table",Google Cloud (GCP),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
,Masculino,Branca,Sim,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"HBase, Google BigQuery",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
33,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,
38,Masculino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,,,,
27,Masculino,Parda,Não,TRUE,Ceará (CE),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"MongoDB, Amazon Redshift, Snowflake, Databricks",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
27,Masculino,Preta,Não,TRUE,Distrito Federal (DF),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,
23,Masculino,Parda,Não,TRUE,Rio de Janeiro (RJ),Graduação/Bacharelado,Química / Física,de 1 a 2 anos,Python,SQL SERVER,Amazon Web Services (AWS),Cientista de Dados/Data Scientist
26,Masculino,Branca,Não,TRUE,Paraná (PR),Estudante de Graduação,Outras Engenharias,Menos de 1 ano,Python,SAP HANA,Amazon Web Services (AWS),Outra Opção
28,Masculino,Parda,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 1 a 2 anos,Python,SQL SERVER,Amazon Web Services (AWS),Analista de Negócios/Business Analyst
26,Prefiro não informar,Parda,Não,TRUE,Rio Grande do Norte (RN),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,,,,
27,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outras Engenharias,de 3 a 4 anos,Python,"S3, Amazon Athena, Hive, Oracle, SQL SERVER, Amazon Redshift, Databricks",Amazon Web Services (AWS),Analista de Dados/Data Analyst
30,Masculino,Branca,Não,TRUE,São Paulo (SP),Mestrado,Outra opção,de 3 a 4 anos,Python,"Presto, Google BigQuery, S3, Hive",Não sei opinar,Cientista de Dados/Data Scientist
31,Masculino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Outras Engenharias,de 4 a 6 anos,,,,
25,Masculino,Branca,Não,TRUE,Paraná (PR),Não tenho graduação formal,,de 1 a 2 anos,Python,"Databricks, S3, PostgreSQL",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
29,Masculino,Preta,Não,TRUE,Pernambuco (PE),Mestrado,Outra opção,,,,,
21,Masculino,Branca,Não,TRUE,São Paulo (SP),Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Não tenho experiência na área de dados,Python,SQLite,Google Cloud (GCP),Outra Opção
26,Masculino,Preta,Não,TRUE,Minas Gerais (MG),Graduação/Bacharelado,Outras Engenharias,Menos de 1 ano,Python,SQL SERVER,Azure (Microsoft),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
21,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Menos de 1 ano,Python,SQL SERVER,Amazon Web Services (AWS),Analista de BI/BI Analyst
31,Masculino,Branca,Não,TRUE,Santa Catarina (SC),Graduação/Bacharelado,Outras Engenharias,de 3 a 4 anos,,,,
34,Masculino,Parda,Não,TRUE,São Paulo (SP),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"S3, MySQL, Amazon Redshift",Google Cloud (GCP),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
27,Masculino,Branca,Não,TRUE,São Paulo (SP),Estudante de Graduação,Outras Engenharias,de 1 a 2 anos,Python,"SQL SERVER, PostgreSQL, S3, Presto, Redis, Hive, MySQL, Oracle",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
36,Masculino,Parda,Não,TRUE,São Paulo (SP),Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,de 3 a 4 anos,R,Google BigQuery,Amazon Web Services (AWS),Analista de Dados/Data Analyst
33,Masculino,Branca,Não,TRUE,São Paulo (SP),Mestrado,Outras Engenharias,Não tenho experiência na área de dados,,,,
27,Masculino,Branca,Não,TRUE,Paraná (PR),Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"S3, Amazon Athena",Amazon Web Services (AWS),Engenheiro de Machine Learning/ML Engineer
43,Masculino,Branca,Não,TRUE,São Paulo (SP),Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Mais de 10 anos,,,,
50,Masculino,Branca,Não,TRUE,Minas Gerais (MG),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"MongoDB, DynamoDB, Amazon Aurora ou RDS, Hive, S3, Oracle, Splunk, Elaticsearch, Amazon Redshift, Redis, PostgreSQL",Não sei opinar,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
31,Feminino,Branca,Não,TRUE,Paraná (PR),Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 1 a 2 anos,Python,"Google Firestore, SAP HANA, SQL SERVER, MySQL, DB2, Google BigQuery, PostgreSQL",Google Cloud (GCP),Product Manager/ Product Owner (PM/APM/DPM/GPM/PO)
34,Masculino,Amarela,Não,TRUE,São Paulo (SP),Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 7 a 10 anos,,,,
30,Masculino,Branca,Não,TRUE,Paraná (PR),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 4 a 6 anos,Python,"Google BigQuery, SAP HANA, MySQL",Google Cloud (GCP),Analista de Dados/Data Analyst
26,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 3 a 4 anos,,,,
30,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outra opção,de 1 a 2 anos,Python,"MariaDB, Amazon Athena",Amazon Web Services (AWS),Analista de Dados/Data Analyst
28,Feminino,Branca,Não,TRUE,Bahia (BA),Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 1 a 2 anos,R,PostgreSQL,Não sei opinar,Cientista de Dados/Data Scientist
21,Feminino,Branca,Não,TRUE,Minas Gerais (MG),Estudante de Graduação,Outras Engenharias,Menos de 1 ano,Python,,Não sei opinar,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO)
31,Masculino,Branca,Não,TRUE,Santa Catarina (SC),Pós-graduação,Outras Engenharias,,,,,
28,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outra opção,de 4 a 6 anos,,,,
26,Masculino,Parda,Não,TRUE,São Paulo (SP),Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 1 a 2 anos,R,"Oracle, Hive",Amazon Web Services (AWS),Analista de Dados/Data Analyst
25,Masculino,Branca,Não,TRUE,Rio de Janeiro (RJ),Estudante de Graduação,Química / Física,,,,,
39,Feminino,Parda,Não,TRUE,Pernambuco (PE),Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Menos de 1 ano,Python,"SAP HANA, Google BigQuery, MSSQL",Não sei opinar,Analista de Negócios/Business Analyst
24,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 3 a 4 anos,Python,SQL SERVER,Azure (Microsoft),Analista de BI/BI Analyst
30,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,,,,
27,Masculino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Outras Engenharias,de 7 a 10 anos,,,,
31,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,Python,"SQL SERVER, Google BigQuery",Amazon Web Services (AWS),Cientista de Dados/Data Scientist
40,Masculino,Parda,Não,TRUE,Bahia (BA),Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 3 a 4 anos,Python,"PostgreSQL, SQL SERVER, Databricks, Neo4J, Presto",Amazon Web Services (AWS),Cientista de Dados/Data Scientist
21,Masculino,Preta,Não,TRUE,Pernambuco (PE),Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 1 a 2 anos,Python,"PostgreSQL, MySQL",Amazon Web Services (AWS),Cientista de Dados/Data Scientist
26,Feminino,Parda,Não,TRUE,Minas Gerais (MG),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"Presto, SQL SERVER, S3",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
26,Masculino,Branca,Não,TRUE,Maranhão (MA),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,,,,
27,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Outra opção,de 1 a 2 anos,Python,Databricks,Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
32,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 3 a 4 anos,Python,"SQL SERVER, PostgreSQL",Amazon Web Services (AWS),Analista de Dados/Data Analyst
25,Masculino,Branca,Não,TRUE,Paraná (PR),Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 7 a 10 anos,Python,"PostgreSQL, S3, Redis, MongoDB",Amazon Web Services (AWS),Cientista de Dados/Data Scientist
50,Feminino,Parda,Não,FALSE,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 4 a 6 anos,,,,
31,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),Graduação/Bacharelado,Outras Engenharias,Menos de 1 ano,Sql,"SQL SERVER, Databricks",Azure (Microsoft),Analista de BI/BI Analyst
34,Feminino,Parda,Não,TRUE,Minas Gerais (MG),Mestrado,Outras Engenharias,de 3 a 4 anos,Python,Hive,Amazon Web Services (AWS),Product Manager/ Product Owner (PM/APM/DPM/GPM/PO)
24,Masculino,Parda,Não,TRUE,Maranhão (MA),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,,,,
23,Masculino,Branca,Não,TRUE,Rio de Janeiro (RJ),Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 4 a 6 anos,Python,"Databricks, PostgreSQL, Google BigQuery",Google Cloud (GCP),Cientista de Dados/Data Scientist
24,Masculino,Parda,Não,TRUE,Distrito Federal (DF),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Menos de 1 ano,Python,"MariaDB, MySQL, PostgreSQL",Google Cloud (GCP),Analista de BI/BI Analyst
31,Feminino,Branca,Não,FALSE,,Graduação/Bacharelado,Outra opção,de 1 a 2 anos,Python,"S3, Amazon Aurora ou RDS, PostgreSQL, MongoDB",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
28,Masculino,Parda,Não,TRUE,Ceará (CE),Graduação/Bacharelado,Ciências Sociais,,,,,
28,Masculino,Branca,Sim,TRUE,Distrito Federal (DF),Pós-graduação,Ciências Sociais,de 3 a 4 anos,R,"Amazon Redshift, PostgreSQL",Amazon Web Services (AWS),Analista de Dados/Data Analyst
40,Masculino,Branca,Não,TRUE,Mato Grosso do Sul (MS),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,
30,Feminino,Prefiro não informar,Não,TRUE,Distrito Federal (DF),Graduação/Bacharelado,Outras Engenharias,de 1 a 2 anos,R,Google BigQuery,Não sei opinar,Analista de Negócios/Business Analyst
50,Masculino,Branca,Não,TRUE,São Paulo (SP),Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
40,Masculino,Amarela,Não,TRUE,São Paulo (SP),Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Mais de 10 anos,R,SQL SERVER,Google Cloud (GCP),Cientista de Dados/Data Scientist
23,Masculino,Branca,Não,TRUE,Rio de Janeiro (RJ),Estudante de Graduação,Outras Engenharias,de 1 a 2 anos,Python,"Amazon Aurora ou RDS, DynamoDB, Elaticsearch, MySQL, Amazon Athena, S3, PostgreSQL",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
26,Masculino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 3 a 4 anos,Python,"Hive, S3",Amazon Web Services (AWS),Cientista de Dados/Data Scientist
34,Masculino,Branca,Não,TRUE,São Paulo (SP),Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
38,Masculino,Outra,Não,FALSE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
41,Feminino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Menos de 1 ano,,,,
43,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
22,Masculino,Branca,Não,TRUE,Rio de Janeiro (RJ),Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Menos de 1 ano,Python,"MySQL, Cassandra",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
30,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 7 a 10 anos,Python,Databricks,Google Cloud (GCP),Analista de Dados/Data Analyst
26,Feminino,Branca,Não,TRUE,São Paulo (SP),Mestrado,Química / Física,Menos de 1 ano,Python,"SQL SERVER, Databricks, MySQL",Não sei opinar,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
21,Masculino,Branca,Não,TRUE,Paraíba (PB),Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 1 a 2 anos,Python,"Databricks, SQL SERVER",Amazon Web Services (AWS),Outra Opção
26,Feminino,Branca,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,de 1 a 2 anos,Python,Não utilizo,Não sei opinar,Analista de Dados/Data Analyst
37,Masculino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Mais de 10 anos,,,,
,Masculino,Branca,Não,TRUE,Mato Grosso (MT),Não tenho graduação formal,,de 1 a 2 anos,,,,
30,Feminino,Branca,Não,TRUE,São Paulo (SP),Pós-graduação,Química / Física,de 4 a 6 anos,,,,
35,Masculino,Parda,Não,TRUE,Santa Catarina (SC),Pós-graduação,Ciências Sociais,de 3 a 4 anos,Julia,"Google BigQuery, SQL SERVER",Google Cloud (GCP),Analista de Dados/Data Analyst
38,Masculino,Amarela,Não,TRUE,Ceará (CE),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,
26,Masculino,Preta,Não,TRUE,São Paulo (SP),Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,de 3 a 4 anos,Python,"Amazon Athena, Amazon Aurora ou RDS, S3, Oracle, PostgreSQL",Amazon Web Services (AWS),Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect
25,Masculino,Branca,Não,TRUE,Paraná (PR),Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,de 1 a 2 anos,Scala,"S3, Google BigQuery, Databricks",Amazon Web Services (AWS),Analytics Engineer
